ticker,date_pulling,industry,sector,marketCap,currentPrice,enterpriseValue,totalCashPerShare,Total Assets,Current Liabilities,EBIT,Operating Income,ttm_latest
ENPH,2024-08-18,Solar,Technology,15761766400.0,116.39,15436728320.0,12.158,3166576000.0,529632000.0,158169000.0,98350000.0,2024-06-30
ENSG,2024-08-18,Medical Care Facilities,Healthcare,8067310080.0,141.25,9470644224.0,8.844,4437338000.0,730769000.0,303021000.0,270807000.0,2024-06-30
ENTG,2024-08-18,Semiconductor Equipment & Materials,Technology,17031827456.0,112.81,20889319424.0,2.229,8336586000.0,439858000.0,437996000.0,579466000.0,2024-06-30
EQIX,2024-08-18,REIT—Specialty,Real Estate,78677123072.0,828.66,94684119040.0,20.991,32854000000.0,3068000000.0,1609615000.0,1514904000.0,2024-06-30
ERII,2024-08-18,Pollution & Treatment Controls,Industrials,1007878464.0,17.46,919191936.0,1.75,249043000.0,20029000.0,16799000.0,16799000.0,2024-06-30
ESCA,2024-08-18,Leisure,Consumer Cyclical,192894464.0,13.9,244174496.0,0.026,243066000.0,30240000.0,18933000.0,18921000.0,2024-06-30
ESEA,2024-08-18,Marine Shipping,Industrials,310070368.0,44.21,450632416.0,9.936,547535762.0,53617718.0,125865074.0,115808615.0,2024-06-30
ESLT,2024-08-18,Aerospace & Defense,Industrials,8902961152.0,200.17,10367424512.0,3.121,10519587000.0,5407201000.0,336119000.0,388879000.0,2024-06-30
EXEL,2024-08-18,Biotechnology,Healthcare,7516390400.0,26.35,6712400896.0,3.513,2773121000.0,345703000.0,402851000.0,402851000.0,2024-06-30
EXLS,2024-08-18,Information Technology Services,Technology,5689525760.0,35.25,5829449728.0,1.711,1503767000.0,286862000.0,251487000.0,237469000.0,2024-06-30
EXPD,2024-08-18,Integrated Freight & Logistics,Industrials,16943826944.0,120.06,16227002368.0,9.012,4788341000.0,2160918000.0,888722000.0,854162000.0,2024-06-30
EXPE,2024-08-18,Travel Services,Consumer Cyclical,17058655232.0,131.04,18573715456.0,48.187,25893000000.0,17756000000.0,1194000000.0,1587000000.0,2024-06-30
EXPO,2024-08-18,Engineering & Construction,Industrials,5339913728.0,105.26,5211944960.0,4.007,709177000.0,131824000.0,118784000.0,118784000.0,2024-06-30
EXTR,2024-08-18,Communication Equipment,Technology,1891723776.0,14.52,1974628736.0,1.203,1085468000.0,528302000.0,26895000.0,48498000.0,2024-03-31
EZPW,2024-08-18,Credit Services,Financial Services,645956800.0,11.8,1038469696.0,3.983,1510163000.0,286040000.0,116324000.0,102359000.0,2024-06-30
FANG,2024-08-18,Oil & Gas E&P,Energy,34754719744.0,194.82,41085808640.0,38.723,35637000000.0,2137000000.0,4890000000.0,4834000000.0,2024-06-30
FAST,2024-08-18,Industrial Distribution,Industrials,38624972800.0,67.45,38885679104.0,0.446,4603500000.0,717000000.0,1523600000.0,1517600000.0,2024-06-30
FCFS,2024-08-18,Credit Services,Financial Services,5344766976.0,119.43,7228212736.0,2.54,4322408000.0,315575000.0,419055000.0,426571000.0,2024-06-30
FELE,2024-08-18,Specialty Industrial Machinery,Industrials,4547124224.0,99.56,4684406784.0,1.272,1784346000.0,346090000.0,247190000.0,256835000.0,2024-06-30
FFIV,2024-08-18,Software—Infrastructure,Technology,11398680576.0,195.57,10723677184.0,16.053,5414450000.0,1455582000.0,647962000.0,647962000.0,2024-06-30
FIVE,2024-08-18,Specialty Retail,Consumer Cyclical,4238264064.0,76.96,5706822656.0,6.712,3947304000.0,741629000.0,379309000.0,379309000.0,2024-04-30
